 appl, day , from, game, goog, grea, home, love, m at, miss, nice, not , phot, play, post, rt @, seo , that, the , with, you ,ball ,beaut,brand,creat,data ,e at ,earch,ebook,from ,game ,googl,great,iday ,ing m,just ,like ,love ,nice ,o to ,ogle ,ove t,phone,publi,start,that ,tics ,ve th,women,work ,author
0.02027895592874904,0.02227602978202812,0.04861963340350285,0.0018675268349661407,0.005560389076568252,0.0037952984502406454,0.059070271553897824,0.005467461245084987,0.0,0.0008730473997918338,0.0009602152030401381,0.022771790701443875,0.0008926652353465359,0.0026320687580440013,0.007012830965003847,0.0,0.0,0.05707789991691348,0.39351748421801697,0.06464869970459795,0.16978844811444144,0.0,0.0,0.015410390349584163,0.000821457465336398,0.010782517810658752,0.005891248081235831,0.0054094630010065895,0.03570660941386144,0.04705707878507366,0.0019602984713339377,0.0055048316478097,0.003777315241039536,0.025275356640806552,0.04023016357255085,0.01343802952779836,0.01671935891350916,0.00399994316400827,0.0009553253761114184,0.0018349438826032332,0.005574402447709534,0.004530395883483071,0.06540662668087903,0.011867582326178707,0.014025661930007694,0.05734886952668911,0.0020547187132778887,0.0024943632811813892,0.003225953681065284,0.011715988382324972,0
0.02133582019525512,0.012779212203610744,0.03512031966761635,0.004236719530434656,0.0014016046699025732,0.02984838799917366,0.0038842997427574015,0.010631677332474141,0.0,0.003961235683941663,0.0,0.02410831338394796,0.0013500822463598985,0.003980786033472298,0.008249364743012065,0.003149163502875459,0.0,0.036996684416519286,0.2770065424355536,0.060169725974544265,0.1653026875795683,0.0017537459424182046,0.0,0.026414531162240046,0.01490863669169248,0.003261533056471856,0.006364303475255733,0.17862646542007096,0.008100493478159389,0.03503750638262624,0.002964789104492225,0.0013876003348599207,0.03199210840284773,0.011326484104580887,0.01492419399958683,0.011291059361188488,0.010837133921711156,0.008469415917280265,0.0,0.008325602009159525,0.0014051370138019358,0.002740739443671982,0.00401035566875301,0.0055226878483971365,0.031818978294475116,0.03717232117179461,0.004661387852160008,0.012575059677280936,0.027647597531084374,0.053158386662370716,0
0.0018876033155821226,0.025489684867627902,0.059812311006214015,0.000999539211167331,0.007936095742334707,0.05931462231420825,0.003665581233709736,0.07608377386586862,0.0,0.00934546259749398,0.011306397332454088,0.043876569931058165,0.0009555460071243939,0.002817475905454581,0.010009101377026071,0.04346314979833512,0.0,0.05078321769469328,0.25714666175230194,0.08365156445063585,0.19131433566926476,0.03847864310230298,0.006410480423823356,0.0043989127939417704,0.007913900227648086,0.0,0.014414256115860068,0.015441371349898763,0.026755288199483036,0.05967127430711351,0.0010491925208267082,0.00785680109806533,0.060650930830037274,0.007014464936349084,0.03575127920308443,0.029568397670696137,0.05624802036089302,0.06251290146533964,0.010226200287653198,0.001964200274516333,0.00795609640299328,0.019398096960612586,0.0028384043688876714,0.0752441267744276,0.007506826032769555,0.05102430415200712,0.0032991845954563268,0.02759072574930975,0.002302130023702571,0.01337736683355932,0
0.0,0.012105128502800858,0.0,0.0,0.0,0.0,0.0,0.01230884450685433,0.04630155554421666,0.0,0.0,0.011962048003972207,0.0562701697201987,0.0,0.06139747033727987,0.0,0.0,0.023363444313778948,0.10457766768268076,0.01119561651354339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21101313645074515,0.0,0.0,0.0,0.0,0.014752415654127481,0.011962048003972207,0.0,0.0,0.01260704863355175,0.0,0.0,0.0,0.01427893319741071,0.0,0.14386280140472285,0.012279494067455977,0.02347435910563245,0.0,0.01310291917751796,0.01694597201310435,0.02461768901370866,0
0.007964078916658074,0.02775348867967126,0.006554728031345103,0.0,0.0,0.027425447304182855,0.015465631989358053,0.014110274690672378,0.0,0.007885979116980451,0.017346680239325306,0.06856361826045712,0.0,0.01584979942313995,0.0,0.0,0.0,0.0535654856642426,0.21578916770322085,0.12834122995830818,0.08071836145764327,0.0,0.01803117973908141,0.0,0.007419982487405744,0.019479059282141862,0.0,0.016287360140349694,0.0,0.006539272062674266,0.0,0.0,0.02729549769342857,0.025367202881813617,0.05485089460836571,0.10789488788082564,0.021574432478477398,0.014452121737261478,0.017258343516589,0.0,0.0,0.00818434539460749,0.007983766576590333,0.0,0.04222988622314624,0.053819780562425805,0.018559666826843384,0.007510282087871914,0.01942605740711048,0.04938596141735332,0
0.0,0.0,0.0,0.021232345324129712,0.0,0.017259851006125912,0.0,0.035520476456093436,0.0,0.0,0.0,0.034519702012251824,0.0,0.0,0.0,0.0,0.0,0.033710746496907404,0.18107216712440932,0.048461937173629836,0.09378287657267323,0.0,0.0,0.046721146328329535,0.018678680537860048,0.0,0.0,0.020500479440688973,0.02029783581242816,0.0,0.02228708755474476,0.0,0.017178068897158047,0.0,0.0,0.0,0.018103453870909177,0.03638102454861074,0.0,0.0,0.0,0.041205696454636384,0.0,0.0,0.053153666821396654,0.033870783706349404,0.0,0.018905996086470426,0.7335322981558908,0.0,0
0.005354120562670342,0.011661386550525671,0.05398130218908901,0.01701094737287815,0.015475939235899537,0.06798895092275394,0.016895600365415438,0.02015797927114969,0.0,0.007952423008773664,0.040816617235184594,0.03111358771041282,0.004065559074109135,0.0186472335738955,0.02010991257011518,0.0,0.0,0.0438886545237133,0.3818202426332913,0.066868332144938,0.1471433698101765,0.0,0.01363732706858625,0.004679010663087979,0.02120041692346265,0.013095454343859564,0.007666037180763805,0.005474863493420579,0.004065559074109135,0.053854014937588165,0.013391989946264823,0.01671415544597207,0.06766679983402192,0.005684652466332822,0.0172853265057849,0.029467740283101774,0.03384299244931863,0.01578837990410754,0.03480750989540882,0.012535616584479051,0.016925391181853138,0.011004404257624363,0.0053673562558342654,0.01247302548940667,0.02602459273779612,0.044097009974898085,0.014037031989263938,0.021458421464734045,0.0,0.03675866808268472,0
0.0,0.014506371527040816,0.0,0.0,0.017501405819747663,0.0,0.0,0.014750497811212031,0.0,0.016487576642456,0.0,0.05733963502486333,0.0,0.0,0.0,0.0,0.0,0.09799283101456206,0.2381123629478363,0.040249330500413016,0.24665151689957546,0.0,0.018849305424983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01732653800139614,0.0,0.0,0.014334908756215832,0.0,0.0,0.01510785542635578,0.0,0.01732653800139614,0.017545513110059384,0.0,0.0,0.0,0.014715325249574546,0.09845803872576864,0.0,0.01570208970800139,0.14215230850001667,0.014750497811212031,0
0.0,0.6069160656219991,0.012464299827928866,0.0,0.0,0.0,0.0,0.24148557224974104,0.0,0.0,0.0,0.013037878783059495,0.0,0.0,0.0,0.0,0.0,0.0,0.04559322798935786,0.0,0.011807071569806416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012434909161112008,0.0,0.0,0.0,0.01607920374437166,0.0,0.0,0.0,0.2473359990824677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06413285646608441,0.08568865606437014,0.0,0.0,0.19116443885820944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01203673846636003,0.06291904341898473,0.04953337847167349,0.0,0.0,0.20725117115107106,0.011687212634439208,0.03198895087256225,0.0,0.0,0.0,0.010362558557553551,0.0,0.0,0.021275115480039776,0.014212964723183409,0.0,0.010119716110789751,0.35331739170213616,0.038794437765500366,0.09384308028259908,0.0,0.0,0.0,0.02242880553055901,0.0,0.011489479120261551,0.0,0.0,0.04941657936999333,0.0,0.0,0.33003064935253085,0.0,0.020725117115107102,0.0,0.010869045205818002,0.032763941340075826,0.013041945556144269,0.0,0.0,0.0247392890161332,0.0,0.0,0.010637557740019888,0.010167758094282008,0.0,0.0,0.0,0.010662983624187414,0
0.0,0.02412606405761433,0.05413114029743237,0.0073320184421713,0.0,0.008940336827196301,0.01680531195435109,0.009199529696613846,0.0,0.010282903864585404,0.0,0.06556247006610623,0.010513966138052284,0.006889102854717984,0.006118395612198396,0.03678686819454295,0.0,0.05820549054790247,0.3960131663993916,0.08646429274108716,0.09715616952724454,0.0,0.003918619046783821,0.012100416885978323,0.0,0.0,0.009912591830837187,0.0070792882763480655,0.007009310758701521,0.054003499729501414,0.0038481226279785227,0.0,0.008897974955106464,0.007350556522255846,0.026821010481588903,0.02051718732307994,0.01562885018378724,0.006281603347708229,0.0,0.007204095885369294,0.0,0.0035573192894587827,0.006940275727892388,0.010752188095509835,0.021414384642694385,0.05555772257960197,0.016133889181304432,0.013057352813123708,0.02110880143755283,0.006133019797742564,0
0.008688413559864569,0.033521710809890894,0.041883736941010635,0.0013145028882821125,0.003913811231126858,0.03098836166815408,0.03133414969939968,0.08576438255379648,0.0,0.01720642113414242,0.02973828696969048,0.04060543942723639,0.02764623477378113,0.0024701917136797525,0.024132273108839083,0.16268266465658388,0.0,0.05530670933597871,0.342846794498752,0.08200813654745093,0.32127280022601257,0.0016323743571375318,0.04496255841756299,0.0028925246295162976,0.0080948314465706,0.0,0.017771546395808604,0.0025383855645309678,0.0,0.04178497560066484,0.0013798023965263075,0.0038747058221971016,0.028714527884894463,0.028992181731985162,0.02243984810452537,0.04834433681269341,0.023536631624821117,0.0630661809280648,0.02824199020366835,0.005166274429596136,0.002615783249006223,0.01913295711440053,0.003732810778536627,0.0,0.01974458708905016,0.05871470086131895,0.0,0.017557165316969763,0.010596430695683714,0.02528949741970922,0
0.0,0.03517100509549586,0.03322629102969535,0.0,0.02121626459508761,0.0434441124688317,0.0,0.008940723610866114,0.0,0.0,0.01099141419893152,0.0,0.19414545085382925,0.0,0.17838808911308848,0.0,0.0,0.03394081354932029,0.3722120389355816,0.02439633862750474,0.0708171901836414,0.0,0.011425135084829015,0.0,0.0,0.08639790673210866,0.0,0.0,0.19414545085382925,0.03314794384110915,0.0,0.021004279229939082,0.04323826184250375,0.0,0.026066467481299017,0.042728543238670036,0.0273405078327597,0.0,0.0,0.0,0.02126973412499073,0.0,0.020235084546483345,0.0,0.008919404455654423,0.034101942970975865,0.0,0.0,0.0,0.0,0
0.07698661386645303,0.16767845494032166,0.0,0.0,0.04045958262779276,0.0,0.0,0.0341000597975057,0.0,0.0,0.0,0.0662786099879543,0.03897230465471503,0.0,0.0,0.0,0.0,0.032362698534858715,0.17383133174575066,0.031016005797228,0.09003262394476258,0.0,0.0,0.0,0.0,0.04707470980414656,0.0,0.0,0.0,0.0,0.0,0.040055324877392384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04056154943978689,0.0,0.07717692919217996,0.03985532620715065,0.0,0.032516336068931305,0.0,0.0,0.04694662107819533,0.0,0
0.0,0.008124439925134886,0.05372650092626007,0.0,0.0,0.016056820936244574,0.0,0.01652233063376836,0.0,0.01846806773051346,0.0,0.008028410468122287,0.0,0.0,0.032965866273625466,0.0,0.0,0.04704160713228588,0.2316204597685057,0.030056058890439927,0.2471973111002033,0.0,0.0,0.0,0.26933972625470204,0.0,0.008901494156107075,0.0,0.0,0.05359981449302608,0.0,0.0,0.015980739127715672,0.029703554498784476,0.04014205234061143,0.0,0.008420811889673382,0.008461307059470383,0.0,0.029111707949953193,0.0,0.009583403838343042,0.0,0.0,0.008241466568406368,0.04726493079952679,0.0,0.0087941139721905,0.0,0.07435048785195762,0
0.006342465742360267,0.08012133351659187,0.039150608398359515,0.0,0.0016666112709679114,0.01228566931863496,0.021554020707246758,0.037925544168229235,0.0026418998939430963,0.012560536608897686,0.01554144768052308,0.07234894154307256,0.05939785052294313,0.014200344105212797,0.022420806346175676,0.07301945710081584,0.0,0.16263629591201026,0.4188869587435027,0.09582085655257956,0.1841950001727938,0.006255999605619728,0.016154712755801687,0.0036951558450989772,0.007386445003208232,0.0,0.009081151167504669,0.0,0.003210694622861791,0.03905829174174835,0.0,0.0016499590842809786,0.012227456304710152,0.02525254598508537,0.02593641300600714,0.06310173890260573,0.034363069562105004,0.030212279530794132,0.012026236424909834,0.003299918168561957,0.0016708114882488813,0.004888411845753436,0.0015895361703759194,0.006566882953390835,0.011210403173087836,0.16340838972945593,0.0018475779225494886,0.013457405627391771,0.0058014761454089035,0.01545114762409339,0
0.001447404682909614,0.020175857071437302,0.05598954692832204,0.0,0.0,0.01869129560102151,0.0014053745825353332,0.046159637769363764,0.0,0.01576531767824078,0.0047289209098905285,0.033644332081838715,0.011723325586729269,0.004320852570956978,0.003837464176194471,0.35036417132024805,0.0,0.06449489619290748,0.4117876880421054,0.12012346322271547,0.2200482986040201,0.0,0.026216127957388882,0.0,0.06877450526295609,0.0,0.012434376086513906,0.0014800456892804085,0.0014654156983411586,0.05585752426024485,0.0,0.0,0.018602730898287352,0.004610276797566253,0.006230431867007169,0.015932306634220964,0.018297871772385985,0.03939828239912111,0.00470483921993628,0.00602455537567337,0.0,0.004462308814868769,0.0,0.031470990624810444,0.01918732088097235,0.06480107698931646,0.001686532049690428,0.01501423998366336,0.008826308338906269,0.035901940487282916,0
0.0,0.0,0.022065023546816512,0.0,0.0,0.02308040614556925,0.0,0.07124861820647742,0.04466871838239102,0.0,0.0,0.092321624582277,0.0,0.053354799133006,0.0,0.031656371013180265,0.0,0.11269762994228605,0.34302500485041765,0.06480480000502024,0.2508187214395817,0.0,0.0,0.031238480345562918,0.0,0.0,0.0,0.02741387463322012,0.0,0.02201299449068634,0.0,0.0,0.02297104458214964,0.0,0.0,0.0,0.07262549389850396,0.04864983030710037,0.0,0.0,0.0,0.0,0.0,0.027757887985048826,0.02369290862608802,0.0905861173580018,0.0,0.0,0.0,0.0,0
0.021529979254906528,0.0312618300338315,0.07678649262402634,0.007600487631855934,0.007543250537464624,0.04324924894917575,0.006968262104954592,0.025430345810677324,0.0,0.007106281783910349,0.02344738604441715,0.049427713084772285,0.007265963683742328,0.021424062741321245,0.02536970715176991,0.4321837032874991,0.0,0.04826939424712425,0.3510971447495373,0.05204338218143369,0.10630884207712253,0.0,0.0,0.008362323836430803,0.033431794330806584,0.03510627712577486,0.013700735062090748,0.0,0.014531927367484656,0.07660543101190986,0.0,0.007467881062672087,0.043044321641918896,0.0,0.012356928271193071,0.03038349237262115,0.01944133940069471,0.01953483161384789,0.02332798191571239,0.007467881062672087,0.007562261144085413,0.014750296374915938,0.014388801732444863,0.014861186957791315,0.13953338933473453,0.04849854666762832,0.0,0.03383865212003494,0.0175053770543339,0.04450310516868532,0
0.002609842431095184,0.02955831523728056,0.0536998927293148,0.008291911197592141,0.0027431557301529127,0.02696209950274697,0.006335142929257118,0.010403913179648764,0.0,0.0103369959668167,0.007105671384128631,0.07189893200732526,0.0066057960739694605,0.006492508344614789,0.011532338943277034,0.058552270757392874,0.0,0.10093263804292962,0.465537015463944,0.07465231625891848,0.1566745453283926,0.006864700631328977,0.005908848776890999,0.06690238400250861,0.01215770545235928,0.003191660703287261,0.006227959966697813,0.001334349019818924,0.05020405016216789,0.05357326903788435,0.005802547890517582,0.01222086192463211,0.026834345366355327,0.029095066857308814,0.020221574627060233,0.054140928883548836,0.04359820276014961,0.0094719705628144,0.007069486263157064,0.010862988377450766,0.006875172674989487,0.008046072410297589,0.009157029389534171,0.00810656161246391,0.011532338943277034,0.1025141042870139,0.003041017454659483,0.01722792697972538,0.02228083410169776,0.012715893886237378,0
0.0025874954120500148,0.02930521940832148,0.0617584955760689,0.010961214580244422,0.02583683843382182,0.0512348651915331,0.011305615819518751,0.06188897222062074,0.0,0.012810605594345091,0.03099724500697582,0.08019370203892137,0.00785907999533659,0.009011681891566398,0.02286718443259669,0.21539943471008094,0.002918718061344307,0.16641808823079093,0.3758620531511352,0.08547991697429376,0.20475714286550856,0.01871628272911434,0.007322817135691472,0.0060299569185818394,0.0060268019831822145,0.0031643318110628573,0.02222867692460569,0.006614617659898449,0.013098466658894315,0.06161286979751378,0.004314647275069676,0.02557868593929905,0.05320914756656255,0.006868080389470596,0.02673123401297379,0.08325465310614195,0.0619167330147998,0.052823620868136335,0.026634021887066563,0.009423726398689124,0.023175431451934132,0.02924964960652665,0.01426640517025525,0.0026790494743839104,0.026297262097486198,0.16720813559576314,0.0,0.020740499374240013,0.003155721769028561,0.033236670266629666,0
0.006909850845061304,0.05417927870006231,0.07961883715707804,0.0,0.0,0.035692592743138,0.0,0.012242456976594485,0.011512957235421605,0.0,0.0,0.0,0.006995834697172306,0.0,0.03053316209565065,0.0,0.0,0.0058093584998417745,0.1820238523655509,0.03340569947500298,0.03771031351925482,0.0,0.0,0.0,0.0450644461942608,0.0,0.019787067874823143,0.0,0.0,0.0794310969111329,0.0,0.0,0.035523471033568836,0.007336424383536655,0.01189753091437933,0.10531409705420264,0.0,0.012539052744727152,0.0,0.0071902453310486595,0.0,0.00710096001471229,0.006926932392725989,0.014308687998689975,0.0,0.005836937643574118,0.0,0.0,0.033709148438990734,0.08569719883616138,0
0.0,0.04469580066298087,0.0452049791551504,0.0006392119112654615,0.0,0.025980884780647896,0.001172081675296157,0.0026734106969751315,0.0,0.0017929454718322079,0.0,0.0025980884780647893,0.07699582389483699,0.003002990675351159,0.006934293468022663,0.0014253831109896065,0.0,0.005581847272751196,0.15354442196205004,0.019939316287970296,0.011293548755513843,0.004762712088477392,0.012298633404455724,0.0014065668575531675,0.0,0.0,0.008065760288395563,0.003085893349296829,0.0018332339022580234,0.04460279970284793,0.0006709655299463727,0.0,0.028443557912172082,0.00768993693157902,0.002078470782451832,0.0010221181151073206,0.0,0.003285814715308613,0.0,0.0006280595085986782,0.0,0.0006202605407858348,0.008470832045520972,0.0018747707079638067,0.002667035949239486,0.005608346337704993,0.0,0.0011383516713131116,0.005888909273359856,0.0037427749757651843,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003368127533347245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.032186030675436565,0.0,0.033119148723131375,0.24916524103092036,0.0,0.0,0.032186030675436565,0.03785124019158185,0.0,0.0,0.0,0.0,0.09429529146481892,0.33766191396817546,0.03012380960314435,0.05829518345064522,0.0,0.0,0.0,0.0,0.2286028711327687,0.0,0.0,0.0,0.0,0.0,0.0,0.032033524059533136,0.039694014154003116,0.0,0.031655893635373765,0.0,0.03392152028745194,0.0,0.0,0.0,0.0,0.0,0.0,0.06608035222776851,0.09474294560712436,0.0,0.0,0.0,0.06623829744626275,0
0.0025646797921164877,0.05362489170864845,0.02427448987615528,0.008148421848427444,0.0,0.009935822790081959,0.022411853790905788,0.020447752379887968,0.1538345442652322,0.025395292404836317,0.004189625762344835,0.044159212400364266,0.0025965938019702644,0.008932220066033371,0.0033998324524805675,0.0,0.0,0.10565467902354353,0.31946459376735314,0.06716100052783007,0.12696976196055956,0.0016864771967009815,0.00145164942452151,0.0,0.0,0.0,0.009792298803876907,0.0013112584598925262,0.0012982969009851322,0.024217250925396037,0.007127670400849501,0.0,0.009888744020872685,0.004084512050566595,0.033119409300273205,0.08252054300332927,0.04747550375675237,0.01512559846808059,0.002778860262786917,0.013343759014769885,0.0,0.006589031030740806,0.011569589224571351,0.006638566407726544,0.007932942389121327,0.10615626032186837,0.0029883934449505645,0.009674172697395676,0.0015639478649659539,0.03294360105648618,0
0.0,0.06666651715164812,0.05904404853877001,0.0,0.020107677669175403,0.004117408162174482,0.02786243827343122,0.0847355516758154,0.0,0.018942871223422118,0.04166837434553595,0.0658785305947917,0.02421065941383467,0.014277271642613071,0.012680024963265606,0.0169419289555501,0.0,0.05227193836989877,0.5075472099094959,0.0770719575747091,0.14169116611288718,0.0,0.03248445539264075,0.0,0.0044558757591788185,0.005848818930113794,0.013695519744324609,0.004890473350414458,0.0,0.058904823393188,0.0,0.01990676891005407,0.016391594820245152,0.01015573865042587,0.03705667345957033,0.044545492348690166,0.04750518389509415,0.05641247586176164,0.04145618114311042,0.004976692227513517,0.020158353322639086,0.019659575375266858,0.014383324495423013,0.0,0.021133374938776008,0.052520092327261014,0.0,0.027060616886962804,0.005832904487556536,0.016947110335163083,0
