 account , against , android , apprecia, basketba, building, can t wa, colorado, engineer, english , entrepre, governme, holiday , i think , love the, opportun, playing , problem , publishe, reading , research, so much , startup , that the, the same, what you, without ,actually ,beautiful,big data ,children ,eautiful ,eck out t,facebook ,football ,giveaway ,microsoft,n t wait ,ne of the,ocialmedi,one of th,opportuni,ournalist,r busines,s of the ,s on the ,software ,thank you,what you ,with the ,author
0.009582070906825658,0.0329626945144328,0.01163915292201819,0.0,0.0,0.0027278810187594763,0.0033403169750807976,0.0,0.0,0.0037481548773641436,0.0,0.0512805709219371,0.06219306060727405,0.0,0.0,0.0,0.0,0.047268601408284615,0.0,0.0,0.017115914976268586,0.0,0.0,0.011475771772018056,0.0,0.018835401505765587,0.0,0.0027129356742945183,0.0,0.0,0.07348697345177754,0.0,0.0031448044500066016,0.09227384032032923,0.0,0.0,0.025203988007895216,0.003286548690961305,0.007590541217662575,0.0,0.009963065760267478,0.0,0.0,0.099709061255572,0.005237993098273767,0.014944598640401216,0.0035500530747055296,0.0,0.01920075323608308,0.03391673723703232,0
0.00386238579717189,0.0,0.0,0.0,0.0,0.003298700981974403,0.0,0.0,0.004323222755698539,0.0,0.01840639212892845,0.008268164605572538,0.010743886591112854,0.0,0.0037450944693404493,0.057468828073118136,0.007333914780397472,0.006351082715027942,0.0,0.0,0.006899162775225355,0.003479204688219418,0.0047475842431346105,0.0,0.006597401963948806,0.03253826322423393,0.0059771281179130725,0.016403141323404227,0.0,0.0,0.004039291600340998,0.0,0.003802867301034925,0.016737376314178837,0.0,0.0,0.0,0.0,0.009178892186363521,0.04231358360988,0.009035907701121684,0.057300728485935225,0.0,0.01339706436418777,0.009501096010801298,0.0030119692337072274,0.008585831627596312,0.0029963349265004677,0.029852469374607844,0.016405579812281558,0
0.048092023100432986,0.0,0.0,0.005662468566639264,0.009241318093762312,0.0,0.0,0.0,0.0,0.031353060783863504,0.0,0.0,0.02972804140939494,0.021617168397685405,0.03626901017883034,0.009938417572511894,0.005073185584092403,0.0,0.04836198834994786,0.039646276634192464,0.06204183500368991,0.01925372911674314,0.0,0.014399107628238685,0.009127415722208336,0.004501624381068723,0.012403912961922862,0.009077409005967716,0.026573664936243063,0.0,0.0055883048904707576,0.026936253661508508,0.0,0.0926237282817402,0.0,0.0,0.006023704187127343,0.0,0.008465914846690577,0.0,0.008334036788655028,0.009909347136464979,0.0,0.18534656002062774,0.008763091247239294,0.008334036788655028,0.0,0.016581554173347952,0.0045889427350926295,0.011348448065527357,0
0.0,0.0,0.0,0.0,0.0,0.03609987842784248,0.0,0.0,0.0,0.0992036928818125,0.0,0.0,0.0,0.0,0.040985059204443085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04420465404525314,0.0,0.04161730571966208,0.4579205977175736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046980232469060586,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11812826918376945,0.0,0.0,0.0,0.024463939654778097,0.042694324532609615,0.02558285523280955,0.04907141598929825,0.0,0.0,0.0,0.0,0.0471283926082811,0.0,0.0324308936375296,0.0,0.0,0.0,0.0,0.0,0.043736250663395086,0.0,0.0,0.04433301710167067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048927879309556194,0.0,0.0,0.0,0.04114970850664736,0.029325039645896674,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16757036887465102,0.0,0.0,0.0,0.0,0.06539897017536084,0.0,0.0,0.0,0.0,0.0,0.06334882022632253,0.2593298362806949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735467959956827,0.0,0.0,0.050791926038795315,0.0,0.0,0.0,0.0,0.05570928254184089,0.0,0.05484146941954808,0.06520767447198092,0.0,0.081310557825764,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00927047914717392,0.004348746383201953,0.011260668544779456,0.004911876652915858,0.0,0.023752576986390748,0.01454263136183914,0.0,0.07263604403331751,0.0,0.011044732670858532,0.0,0.017191615378495312,0.007500676675209231,0.017977914172964685,0.00862102467622577,0.0,0.015243837090213644,0.0,0.011463646893149543,0.012419502090039171,0.004175384879276529,0.017092692070400206,0.0,0.007917525662130248,0.01952454431962668,0.0035865682823342554,0.0,0.026893039667723048,0.006119512831226878,0.004847543787279713,0.023365702417578082,0.00912762314927933,0.0033477472700209282,0.0,0.0,0.0,0.014308542100029041,0.007343710431528886,0.0,0.00722931354849574,0.008595807689247656,0.0,0.010718522380000556,0.015202988872477787,0.010843970322743613,0.030911505444274377,0.04674662305450409,0.01194195804363498,0.013125530309825169,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0494511049694998,0.0,0.13116038111425446,0.0,0.0,0.0,0.0,0.0,0.04776426277764649,0.04541576057616864,0.0,0.0,0.0,0.0440746589215926,0.0,0.0,0.04467604282679469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07282046754340052,0.0,0.049306457677918775,0.0,0.061482572575513116,0.0,0.0,0.0,0.04125285388750432,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15467037475383236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07574464561634414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07552308822451384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04391031256216719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033819907963043135,0.0,0.07390901009614971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08580697901498914,0.0,0.04039229981182156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033638750994085184,0.0,0.0,0.03182568549128758,0.0,0.05808416351035142,0
0.0,0.19869648616371968,0.0,0.0,0.0,0.02782737456075849,0.0,0.0,0.0,0.0,0.0,0.05231179970537075,0.0,0.013181147002688316,0.0,0.0,0.015466966747365746,0.01339420870087922,0.0,0.0,0.02910018030596502,0.0,0.0,0.014633180354899978,0.04174106184113774,0.01372440914234307,0.05042220675462823,0.013837457837909815,0.013502823985429568,0.0,0.01703744609424055,0.013687065479709987,0.0,0.023532356241852497,0.0,0.0,0.0,0.0,0.01290530587234754,0.0,0.01270427305928242,0.0,0.3792608645688141,0.0,0.02671663369662237,0.05081709223712968,0.0,0.0,0.01399062256105917,0.03459878728152629,0
0.0,0.0,0.015220401002064643,0.02655640987309521,0.0,0.005350833080760035,0.07862576900196941,0.0,0.0,0.007352135584979669,0.0,0.0,0.0697107668767862,0.03548382337632662,0.04252450537540622,0.0,0.005948182941234271,0.020604221889717483,0.0,0.015494755215106619,0.0,0.12415983143915504,0.0,0.0,0.01070166616152007,0.015834125269502196,0.019391036069069452,0.005321517270056966,0.041542608114703734,0.0,0.019656442250492352,0.031582082278349737,0.012337285657179464,0.0,0.0,0.05020640086395317,0.0,0.0773601487873761,0.014889109447600381,0.0,0.01465717387118765,0.0,0.0,0.007243806534419573,0.010274504846176098,0.024428623118646086,0.0,0.058324369986972525,0.016141261014047156,0.017741027887097402,0
0.0,0.0,0.0451382401076645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031305550500396385,0.0,0.0,0.03080011196035084,0.0,0.0,0.031220369134531783,0.0,0.5099372156046189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030470489356433414,0.0,0.0,0.0,0.031912786668967616,0.02630675684615491,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09928770256905517,0.0,0.0,0.0,0.0,0.0,0
0.0,0.051443488510950194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023415089346682863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217181027543586,0.0,0.021379788317309783,0.0,0.0,0.0,0.022480466624083848,0.0,0.0,0.0,0.0,0.0,0
0.0,0.01581938611968507,0.0,0.0,0.0,0.0072003736551275125,0.017633855862294618,0.0,0.0,0.019786871530477174,0.0,0.0,0.10944105749695568,0.08867666508738216,0.0,0.007840151280570497,0.008004200299191291,0.006931541978602073,0.0,0.020850590096833325,0.0,0.07594375457110053,0.0,0.030290853659398726,0.043202241930765085,0.014204843335824157,0.03914045807915288,0.057287397574632186,0.06288975633975498,0.0,0.04408463965573655,0.06374786592449598,0.0,0.012178062832118777,0.021063255758986058,0.0,0.0,0.01735000789840398,0.020035600026526,0.0,0.03287249138213706,0.00781721839263969,0.023090423650361912,0.009747662269791206,0.006912967840456176,0.03287249138213706,0.0,0.09156520599608484,0.014480375773507725,0.06565156802391485,0
0.0,0.0,0.0,0.023252149277722168,0.0,0.01874023938454978,0.0,0.0,0.008186882230029729,0.0,0.0,0.0,0.0,0.005917862155338665,0.007092081322992539,0.006801791075770389,0.0,0.01202703842927702,0.03309864355820648,0.018089109836011686,0.0,0.006588566133696092,0.0,0.019709319124544964,0.012493492923033186,0.02464706947014285,0.05659440507738411,0.0,0.04849826864825983,0.0,0.015298404219930969,0.030725007013235762,0.0,0.0,0.0,0.023445071240969104,0.0,0.007526074731514794,0.02317607753239052,0.0,0.01711128858511687,0.0067818954504326534,0.010016148407110891,0.0,0.0179922151811646,0.0,0.0,0.1418539047788465,0.02512515057053329,0.03106722864591342,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11698439238131556,0.0,0.0,0.0,0.05470314760897815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050374216546448976,0.055764228766533294,0.0,0
0.0,0.05874454578715298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04898507741545539,0.14919651479247528,0.0,0.0,0.0,0.04047543472798966,0.019409355179573748,0.0,0.0,0.0236122854122867,0.017206152211886608,0.0,0.0,0.15392979086784053,0.0,0.03565099822610723,0.01758300571689671,0.04844874961993178,0.0,0.0,0.027554914300335975,0.0,0.0,0.0,0.015074221048101988,0.0,0.0,0.023528134778319658,0.0,0.0,0.0,0.0,0.01935258171293855,0.0,0.0,0.017113987136051962,0.0,0.0,0.0,0.017924064629863564,0.0,0
0.02002248036781283,0.003756987646482201,0.0,0.004243489566862661,0.0,0.006840142763493911,0.0,0.0,0.0,0.0,0.0,0.004286189215332639,0.01113919062679233,0.02268005878948118,0.0,0.003723956326093058,0.007603754385035386,0.01646190148445484,0.0045303472898027,0.0033012410141583263,0.00357650318936141,0.007214432863385498,0.0049222639733350225,0.010790781842490363,0.010260214145240866,0.033735456312364666,0.009295570407630916,0.02380933595511489,0.006638157226726932,0.0,0.008375821682745237,0.006728732650656049,0.015771150760159145,0.0896582060415135,0.01000473609816423,0.006418046393289178,0.009028403626834734,0.0,0.003172204922914129,0.02741902743574261,0.00312278979974073,0.0037130635422641103,0.0,0.0,0.042686252114733175,0.018736738798444383,0.0,0.006213160506666763,0.030950842995615895,0.01417433062376945,0
0.0,0.018126486255086508,0.0,0.013649154153126113,0.011137913946487348,0.02200127077897917,0.01347038557601642,0.0,0.0,0.030230119939740323,0.015345586774367115,0.0,0.017914563899653242,0.07816098058868694,0.031223214063304836,0.011978079161847123,0.006114355538559026,0.031769753756838444,0.0,0.04247367341325451,0.005751898595668328,0.04641034447153368,0.1029107769732666,0.02892372784242079,0.02200127077897917,0.05968042103274734,0.024915947012448116,0.02188073158823096,0.01601368929733304,0.008502470631654085,0.01347038557601642,0.010821460469841391,0.006340974347462415,0.03721096581454039,0.0643603256770343,0.0,0.0,0.013253555998388436,0.01020337467924351,0.0,0.015066646928031863,0.011943042599768828,0.0,0.0,0.010561540596989874,0.02511107821338644,0.028632362789731587,0.02498073348519748,0.060838046745356464,0.054709960937429664,0
0.0,0.0741382086828718,0.0,0.0,0.0,0.022496566369042025,0.0,0.0,0.029483626489089164,0.0,0.0,0.028193721530966907,0.02442381198732393,0.0,0.0,0.024495462607150003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02237331358369253,0.0,0.0,0.027547265444046343,0.0,0.02593489288598264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02442381198732393,0.0,0.0,0.0,0.0,0.0,0.020434482514856654,0.0,0.0,0
0.0,0.001440383875911597,0.0,0.004880708582125242,0.0,0.0013112142323245591,0.0,0.0,0.0,0.0018016306379783176,0.0,0.0,0.014235439026583344,0.0,0.0,0.0,0.002915187975891301,0.0012622590062150347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013040304335317668,0.016542432655222015,0.0,0.02087273039588417,0.01676814858803134,0.007558086889364151,0.002217669536669911,0.007671390973052397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002102425066454552,0.0,0.007553259528596717,0.004788960197534217,0.0,0.0011910255042538018,0.0,0.005434267877200541,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07420256110980432,0.0,0.0,0.0,0.0,0.0,0.0,0.06597262214960813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07879341174289857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0017083277290542685,0.0,0.0,0.0,0.006220518486137588,0.0019042714244276746,0.0,0.0,0.0,0.0,0.0077958370668396015,0.0033767102827338487,0.030938329033045893,0.0017655760181179009,0.0,0.0034574786193499072,0.0,0.0,0.0015010966485499253,0.0,0.009841354459705343,0.0,0.008177735983491181,0.003110259243068794,0.0015339740476568654,0.005635678431398295,0.024745751589012658,0.0015092075257231387,0.0,0.0019042714244276746,0.001529800155088561,0.0,0.0013151030175808005,0.0,0.0,0.0,0.0018736188223683202,0.005769692255582283,0.0,0.002839907345396798,0.0,0.0,0.0,0.0,0.005679814690793596,0.0,0.002825166164318391,0.0015637286601296613,0.007734196965393131,0
0.0,0.0,0.02683850824279082,0.0,0.0,0.0,0.0462142521555745,0.0,0.0,0.0,0.0,0.02364938470358689,0.0,0.03575400021296949,0.02142414528056551,0.0,0.020977155184845463,0.0,0.0,0.07285942343731143,0.019733636470421027,0.01990309919054313,0.0,0.0,0.0,0.0,0.034192691855186925,0.01876712513648016,0.09156638105019893,0.0,0.0,0.09281577353941033,0.0,0.0,0.0,0.0,0.02490746207219218,0.02273517619117347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017230237306911363,0.0,0.06856319946010209,0.0,0.04692478763721699,0
0.0,0.0,0.0,0.0018797927796225214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04112057969655895,0.0,0.0017200530287619648,0.0,0.0,0.0,0.010034329047319648,0.005849571607922275,0.003168658607839622,0.0,0.0,0.0,0.0015150327078463208,0.0,0.0,0.0,0.0029405893023146928,0.0,0.0,0.0014903563274299575,0.012226109196636229,0.0051247794607794704,0.0,0.4548934391581722,0.0,0.0,0.008431392818037285,0.0,0.008300052528002087,0.0,0.0,0.0,0.008727357402450285,0.0013833420880003478,0.0,0.004128484614504293,0.0,0.0012557968597643335,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4292432141680112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08552990047997619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06581186718231824,0.0,0.0,0.0,0
0.00369422827485696,0.0,0.0014957687900665536,0.0013049015285143534,0.0,0.0,0.0,0.0022158073976246686,0.004135001675467222,0.0,0.0,0.0026360639141264157,0.0,0.0009963243328354146,0.004776057979769335,0.0,0.0,0.0,0.0,0.0,0.0,0.0011092432681242648,0.0,0.0,0.0010516949089542174,0.0010373879283431398,0.0,0.0,0.0,0.0,0.0025756213946482066,0.0,0.0072746020966102795,0.0,0.0,0.0,0.0013881473616313555,0.0,0.00292642292677896,0.0016863070002893915,0.0028808364804747922,0.0,0.0,0.0,0.0010097160830528091,0.0019205576536498613,0.0027373428089491536,0.0009552942824893801,0.0010575102217019851,0.003486961455696338,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031219985071166932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03451563548189947,0.0,0.0,0.0,0.023158895402764067,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.03093589331854972,0.037881303796099185,0.0,0.0,0.0,0.0,0.0,0.0,0.05861430536336916,0.0,0.03368465238526911,0.0,0.0,0.0,0.029861025818898837,0.03235088065998841,0.0,0.0,0.0,0.0,0.061030099143651435,0.028027365744498014,0.0,0.0,0.0,0.0,0.0,0.0,0.05232218085414765,0.0,0.0,0.0,0.037271537501307316,0.0,0.0,0.0,0.03358612286326181,0.0,0.04188013768823955,0.0,0.02824686426623308,0.0,0.02810024253164704,0.0622139046662869,0.0,0
0.0,0.0,0.0,0.0,0.0,7.790247874051194e-05,0.0,0.0,0.0,0.0,0.0,9.763093425690594e-05,8.457626212340891e-05,0.0,0.0,0.0,8.659926185893283e-05,0.0,0.0,7.51957574029965e-05,0.0,0.0,0.0,0.0,0.0,7.684271393286097e-05,0.0,0.0,7.560206272173239e-05,0.0,0.0,7.663362745378875e-05,0.0,0.00019763584356573591,0.0,0.0,0.0,9.385683897742068e-05,7.225656981511195e-05,0.0007494616211691076,7.113099079853915e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.07617693106102e-05,7.833323795960228e-05,0.0,0
0.0,0.0887662582164091,0.0,0.02005216551528811,0.0,0.032322378240978285,0.0,0.0,0.0,0.0,0.045088837370680465,0.12152362939245268,0.0,0.0,0.0,0.07038866239299414,0.0,0.04667339481737513,0.0,0.0,0.05070117373144837,0.0,0.0,0.0,0.04848356736146745,0.0,0.0,0.01607264620505111,0.0,0.024982199846538523,0.019789534068905396,0.0,0.0,0.0,0.0,0.0,0.02133138788390672,0.0,0.014989922129044925,0.0,0.014756416139877632,0.07018277155639024,0.0,0.0,0.031032217494410905,0.0,0.0,0.029359639252004657,0.0,0.013395862968805586,0
0.01986298453610157,0.0,0.0,0.0,0.0,0.016964138238639202,0.0,0.0,0.0,0.0,0.0,0.0,0.018417429401033518,0.048212985255049065,0.057779381012547475,0.03694291893886074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016964138238639202,0.016733362569005896,0.015369205668596963,0.016871196175629828,0.16463196856800189,0.0,0.0,0.15019048479397784,0.0195569004133694,0.05738322794283885,0.0,0.03183460638243864,0.02239121206903335,0.0,0.0,0.02720061190953198,0.0,0.036834858802067036,0.0,0.0,0.016287007827885964,0.0,0.0,0.046227506082099794,0.017057940888546626,0.056245680818270784,0
