 #social, account, buildin, entrepr, favorit, for you, google , holiday, i have , i love , leaders, love th, on the , out of , playing, problem, reading, really , season , so much, startup, stories, that s , that th, things , to see , what yo,a great ,android ,autiful ,beautifu,big data,creative,engineer,facebook,giveaway,he same ,journali,ketball ,manager ,ne of th,opportun,ould be ,question,research,s on the,software,thank yo,that the,what you,author
0.0,0.017506708919559178,0.002853769446144055,0.0,0.00846792443010298,0.026215714820130503,0.014775159772139038,0.06581774518495592,0.005130907077052663,0.0028616410949980835,0.0,0.0,0.043753339441308235,0.012927320248029384,0.0,0.057216673602726385,0.0,0.006721296645373567,0.04965514986178024,0.0,0.0,0.006943490924976836,0.07164738680499821,0.011509977263207004,0.0202132873396007,0.007387579886069519,0.01965101697370714,0.004719153705239765,0.01194279197136624,0.0,0.0,0.0,0.0,0.0,0.09629000566210973,0.0,0.0,0.0,0.0,0.0,0.010341856198423508,0.0,0.014479825056901563,0.03554786460491003,0.017754305851564404,0.015432585818423097,0.003700923927091278,0.0,0.01200536483398403,0.019704632626335598,0
0.17118395485445956,0.008901738135438821,0.0029021455060704022,0.01613203410226382,0.005740979733260628,0.05089658139966307,0.002504270482917688,0.011640602368991587,0.0,0.0,0.011370362003128591,0.0028783497353226024,0.014831676703565529,0.01840504325941985,0.006433060111243688,0.0075895551923049545,0.0,0.011392056028850576,0.003366459058079157,0.003060949842313841,0.003872014551537665,0.04589776394702565,0.0,0.0,0.047963849785127945,0.0,0.02854876264845086,0.014397453238511262,0.0,0.0,0.0,0.0,0.009975578605906884,0.0037247129778882975,0.01468834181345842,0.0,0.0058042910121408045,0.0,0.0,0.015267963774270591,0.007887875682608507,0.050265177470627836,0.00981685451718425,0.05164351293486232,0.006018423458622095,0.0026156988984340434,0.007527321282263253,0.0026361285818699274,0.0,0.02862665482793345,0
0.0,0.0330140407110208,0.0,0.0,0.017743064683107573,0.06591657177958364,0.02476702457176971,0.028781144735523713,0.0032252773475702603,0.057562289471047426,0.0,0.06049160348401266,0.03405165118533738,0.013001737910157076,0.0039764014843260255,0.006255005240675163,0.031000864735054843,0.07604987165804704,0.0,0.015136268321386691,0.0,0.008729327449154115,0.00643391370889379,0.014470294776569881,0.011294248633893809,0.015479390357356066,0.003529310785470792,0.038563850624521084,0.0,0.021175864712824757,0.02089081654357661,0.0,0.00411073474516525,0.0,0.07263323293030129,0.0,0.00717549377653021,0.005062980853038943,0.007157889284599556,0.0,0.006500868955078539,0.0077674746873099875,0.06674790786712725,0.015960937558400647,0.04836138296305001,0.009700890838035962,0.0,0.013035545043331266,0.0113198204528606,0.003538940124315944,0
0.0,0.0,0.029061110872492763,0.0,0.0,0.0,0.0,0.0,0.026125071113253184,0.02914127111823558,0.0,0.028822828012259955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3677103104247588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037688034231771576,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.01242710621971473,0.0,0.04476487851312926,0.0,0.0,0.0,0.01475856914567055,0.03259223607336575,0.013481539699134048,0.0,0.0,0.0,0.0,0.0,0.0,0.019853527106394653,0.0,0.013342687521718627,0.0,0.0,0.025680999517218226,0.0,0.024607365178101692,0.0,0.02927642061003928,0.028882330913575727,0.0,0.0,0.07639298776981979,0.0,0.0,0.0,0.0,0.0,0.2348567614743771,0.0,0.032216468008382834,0.012583836182837396,0.0,0.0308591126616671,0.026823684824017,0.019297948797300787,0.0,0.0,0.0,0
0.0,0.0,0.0,0.145244686983422,0.0,0.0,0.0,0.0,0.0,0.0,0.06824866430621017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055118492671229806,0.2091699799175689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044082136934855916,0.0,0.0,0.0,0.0,0.1374650341804672,0.047345632390889715,0.0565702837100916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.009851314027554656,0.019270357967599343,0.008926443994793351,0.009530081651080172,0.024139661523001843,0.030485496223301493,0.01932351204821974,0.011548984356683095,0.0064411706827399145,0.008388849083593294,0.02229774532193176,0.03517246596890628,0.017458599472912454,0.0,0.02519746943505264,0.009250586933723062,0.007564369091891194,0.0,0.0033874708130516205,0.02142527149535071,0.007814433868035675,0.0403171669736933,0.0,0.015165800495993729,0.008314226242718591,0.015797073653984105,0.021244365372488597,0.008960541517066958,0.01895648838478093,0.021818201095855888,0.004964733001923353,0.011039704376621742,0.057708554564470826,0.0027091987644595624,0.0,0.006423452655866447,0.0,0.0,0.02956912807062077,0.0058195331576374855,0.006953389893915224,0.01629607304891245,0.0257186186618877,0.009990640907361141,0.008684170728663754,0.0249908516549106,0.03792532324188913,0.0,0.015840174243368938,0
0.05879840752340194,0.0,0.0,0.0,0.0,0.0,0.033546587614568184,0.0,0.0,0.0,0.050771518458728127,0.0,0.028383067210365518,0.0,0.0,0.169446338398734,0.0,0.0,0.0,0.0,0.0,0.0,0.03485858372926942,0.03919962287953945,0.122383211673961,0.033546587614568184,0.0,0.0,0.0,0.038243215898865306,0.037728424232694006,0.0,0.0,0.0,0.0,0.0,0.03887642295579302,0.0,0.0,0.0,0.0,0.04208374233839848,0.0,0.0,0.0,0.0,0.0,0.035312926074956084,0.040886768345564456,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13134551032722308,0.0,0.3940365309816693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974936492385067,0.0,0.0,0.0,0.07478592894332585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.1210363405750476,0.0510974337268359,0.0,0.0,0.0,0.0,0.07990662870653817,0.0,0.022335310051589608,0.027716512160303342,0.0,0.0,0.029371657862508564,0.0,0.0,0.06453361356616674,0.040816593486324465,0.037217564615994764,0.0,0.0,0.0,0.05279721391566596,0.0,0.025294971917624847,0.0,0.0,0.0,0.0,0.03505230772669148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027788580665621804,0.0,0.0,0
0.0,0.0,0.02515153334048976,0.0,0.0,0.0,0.0,0.0,0.01130523881228514,0.0,0.0,0.0,0.07345096147952003,0.011393419558150484,0.01393807835710524,0.021925037879672562,0.0,0.029618881247721832,0.0,0.0,0.0,0.030598029517575717,0.0,0.01268031555925913,0.039588588593066174,0.01085166860396225,0.012370936503361213,0.0,0.0,0.012370936503361213,0.012204411412178864,0.0,0.0,0.0,0.02121616105883076,0.0,0.037727300010734655,0.31944159419268026,0.0,0.0,0.011393419558150484,0.0,0.0,0.02237850470771148,0.026079426059116284,0.04533807000030566,0.0,0.0,0.013226074302125426,0.012404689251890222,0
0.0,0.004392943959501883,0.004296564011380808,0.0,0.0,0.08611576484134376,0.007415037191733664,0.07324306127840584,0.015449931123756762,0.06893464590908785,0.0,0.04687468372965865,0.06273708115961697,0.007785220213402444,0.004762003576182602,0.014981564332749784,0.012375194784781308,0.05059708189697409,0.014951910720336182,0.0996967491545836,0.0,0.005226973268971423,0.023115110643156418,0.0,0.013525609171231284,0.05561277893800248,0.012679748748801465,0.021315119903786425,0.011987179564420828,0.025359497497602933,0.033357511301619486,0.0,0.0147686296021989,0.0,0.0,0.03932694723810879,0.008593128022761616,0.0,0.0,0.0,0.011677830320103662,0.0,0.02543387350383443,0.015291422062269674,0.0,0.019362429843907868,0.0,0.046832780109240565,0.0,0.012714344057799542,0
0.0,0.0,0.0,0.0,0.0,0.0,0.035209637964283336,0.02045812332843782,0.0,0.0,0.0,0.0,0.044685209071409535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035209637964283336,0.020069549276663514,0.033737643996098,0.028460022637960138,0.020069549276663514,0.019799393211892103,0.0,0.0,0.0,0.3269832079651656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020124306848949308,0
0.0,0.0,0.0,0.0,0.0,0.0726934390998849,0.07511162057452546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.12309504049169412,0.0,0.03695104365513011,0.016563255584879342,0.0,0.0,0.0,0.02690317002897764,0.016692448807214978,0.0,0.0,0.0,0.014464830815459325,0.021372463670721063,0.0,0.0,0.0,0.0,0.0,0.05800106676199026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4644305414839425,0.0,0.0,0.0,0.018424700352965832,0.0,0.0,0.0,0.016692448807214978,0.0,0.0,0.016393324335548853,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.005462658402577384,0.0,0.016209220616260442,0.05930584946352399,0.0047137451127872475,0.12050997723912997,0.08839380288992549,0.021910904952569088,0.0,0.010835736067904084,0.055834818205754026,0.01484721227311264,0.0060544190147367215,0.004761896254150545,0.01573384257642935,0.07719505367683101,0.012673255577353356,0.05761573064137741,0.0,0.0,0.07836957038034947,0.02203228929207568,0.03439296255961482,0.02356872556393624,0.010747368651126776,0.018066718512116903,0.0,0.04836315893007049,0.047712142780362815,0.0,0.006258953152434447,0.0,0.009215870770938859,0.0,0.032775950415464314,0.015417662260068524,0.0,0.0,0.024745353788521083,0.0059133297566539116,0.05543428753279959,0.004860384658214925,0.0,0.02461742448174221,0.0,0.06946715071683095,0.02298055548074553,0.010776691672171422,0
0.0,0.0,0.014660409382498319,0.0,0.0,0.012243236334864951,0.0,0.0,0.02196545062963039,0.009800565123936535,0.0,0.0048467344105214746,0.04994889742739614,0.022136780917468662,0.0,0.012779738980181143,0.014075233236953187,0.015346090652998525,0.022674566274101842,0.005154207199897484,0.0,0.01783508118382943,0.004381756937414205,0.029564577981213768,0.11153171939849213,0.016867351140635492,0.019228833606705374,0.004040546288186753,0.0,0.024036042008381726,0.03793998881956938,0.0,0.1343797232164821,0.006271890568997792,0.0,0.017891789648578533,0.00977360625499888,0.00689619179882131,0.0,0.0,0.01770942473397493,0.0052899662067680394,0.004132549113788234,0.026088114465376573,0.0,0.0,0.0,0.1109717049974485,0.015418516331992644,0.019281297378147173,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046011116543315904,0.0,0.0,0.0,0.0,0.0,0.07999675558492543,0.0,0.0,0.0,0.09679067489023574,0.0,0.0,0.0,0.0,0.0,0.0,0.04513719835957695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04167867454236928,0.0,0.04526035027334847,0
0.02241646653240041,0.0,0.0,0.12358025825103094,0.0,0.0,0.012789393288226543,0.0,0.0,0.014862236609865074,0.01935627327791581,0.029399657135449706,0.0757458700166941,0.0,0.0,0.012920037578368923,0.01422975403705505,0.0,0.0,0.0,0.17797057278609105,0.036061756733167735,0.0,0.0,0.011664428018416748,0.0,0.014579948767270244,0.01225471270457168,0.0,0.0,0.0,0.02291106390865066,0.0,0.0,0.01250230898816192,0.0,0.02964270873292372,0.0,0.0,0.0194935006772949,0.0,0.016044121625426816,0.012533751259098651,0.039561772712748834,0.0,0.0,0.0,0.0,0.0,0.014619728564391815,0
0.018264895118956674,0.015434135432404596,0.006038205946352777,0.0,0.01791702960314501,0.012606602672371249,0.0026051934490534984,0.009082292001282084,0.010856333774511591,0.0,0.0,0.0029943482246417488,0.05730919406353669,0.019146772865015173,0.0066923146575019075,0.013159028150177068,0.0028985942619424226,0.042664175369316416,0.010506385565503906,0.006368614358131589,0.004028058076439541,0.014691526061536397,0.0189495720139168,0.01522101173217322,0.0,0.01563116069432099,0.029699287651896982,0.02246651337138517,0.0,0.005939857530379396,0.005859901149018306,0.0,0.01729599645345834,0.0,0.0942284369069698,0.0055268397267223615,0.009057308919529166,0.025563108584736125,0.0,0.003970816998047816,0.0027352532664307394,0.0032681800936450434,0.025531192869273082,0.01343119108955643,0.003130484002224198,0.016326674809401896,0.0,0.005484730949948231,0.009525672977889579,0.02978031891313843,0
0.0,0.0,0.018398551353280737,0.012783906649517974,0.040945198645985614,0.03073008489193754,0.067473713220405,0.018449300700209077,0.016539748414788325,0.032286276225365874,0.0,0.06842885544582113,0.07052059370774744,0.033337516562880525,0.005097908881889625,0.02806710140924834,0.03532833153058326,0.08305473538181388,0.01600659832421336,0.038810626652474665,0.09205188680853288,0.0,0.13610090644123327,0.041740893179569034,0.03981914031892049,0.06350467126626354,0.049771924083201406,0.045637319392003904,0.0,0.009049440742400256,0.013391439424215591,0.007110186685021441,0.010540259202233013,0.0,0.03103958899650702,0.0,0.018398551353280737,0.0,0.009176705999979651,0.0060495850176484275,0.012501568711080196,0.009958219348417226,0.03889706373791111,0.020462572922524597,0.004769328107327585,0.020728229514550382,0.023860245269350017,0.020890125506257275,0.02418745250594957,0.04990772133969277,0
0.0,0.0,0.033113302207759036,0.0,0.0,0.027653660561579186,0.0,0.0332046397500153,0.029767870153621017,0.0,0.0,0.0,0.024175503059751552,0.030000059233087125,0.0,0.0,0.0,0.0,0.07682218271072362,0.0,0.0,0.0,0.0,0.0,0.0,0.02857357259908953,0.0,0.08213702915854716,0.0,0.0,0.0,0.0,0.0,0.04249874660522458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03584516198080928,0.0,0.0,0.0,0.0,0.0,0.03007806542000882,0.0,0.0,0
0.0,0.00303108014402879,0.0014822895514380475,0.0,0.0,0.004951572857609879,0.0,0.01486378200878416,0.0,0.0,0.0,0.0,0.012986356490111027,0.0,0.003285726979134477,0.001292138102435436,0.0,0.0011637132311692153,0.0034388813908172483,0.0,0.0,0.007213101298358024,0.0,0.0,0.016331897265782026,0.0,0.0,0.006127993484511105,0.0,0.01895590425748764,0.01870073896065952,0.0,0.0,0.0,0.0025007217996132905,0.0,0.0,0.006275362101605405,0.0,0.0019495527642392188,0.0,0.0,0.0012535054538420356,0.0,0.0,0.005343940389958846,0.0,0.0013464196901842732,0.0,0.0,0
0.0,0.0,0.0,0.0,0.002863078748970665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673205430231104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05852308562208286,0.06445562629678388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.006097433506195889,0.0,0.009046387089505321,0.0025460516655694786,0.0,0.0030571261317070713,0.026036700803315625,0.007642815329267678,0.0,0.0015118595950819591,0.016693652462626853,0.011048331284387859,0.003378979119725602,0.0,0.0014635129979551616,0.017951108237719417,0.0035364802031863647,0.009646624242445898,0.0,0.0018544540394252167,0.023235897005417998,0.007685155802777205,0.011996723185946405,0.011838362727904455,0.001499530102548166,0.003781147154612097,0.0,0.001499530102548166,0.0014793449381517872,0.0,0.0,0.0,0.0012858473632769386,0.0,0.003048716753097945,0.0,0.0,0.0,0.005524165642193929,0.0,0.007734486976961422,0.0,0.0,0.006869508296564935,0.0,0.0027692647918778107,0.008015923672871152,0.0015036214065855956,0
0.0,0.0,0.0,0.0,0.015635650146925147,0.0,0.054563365785558565,0.0,0.014210991487119726,0.09511010033002554,0.0,0.0156784631031742,0.09232984863370887,0.0286436741476198,0.01752054212816698,0.0,0.06070837428051499,0.037231736211709915,0.055011630604915006,0.016673091728377356,0.0,0.057693828173411364,0.02834866062443667,0.0,0.012440982115118869,0.040922524339168924,0.0,0.0,0.022051840280714233,0.0777530117921629,0.07670637903522698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013368180163107576,0.0,0.016391272571452963,0.014247795590939603,0.0,0.057436306921109175,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0273556637349209,0.006599218563415232,0.0,0.05744823150730994,0.0017759374104710922,0.0,0.0,0.0019593262854920718,0.004326898103143117,0.007159158815654438,0.0,0.0,0.00758668197861959,0.0,0.006874764008607977,0.0,0.0,0.09613275085867493,0.005314067669238663,0.0,0.0,0.0017046861689351365,0.0,0.0,0.0,0.001943347619955389,0.003834376462019688,0.0,0.0,0.0,0.006665683893384559,0.6364935374967481,0.001975524344587376,0.0,0.0,0.0,0.010738738223481654,0.0,0.0,0.005273151371774738,0.004096811146675592,0.001780536792920362,0.0,0.0053833305511942564,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.33608691850292216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20576902233952926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581753979541429,0.0,0.0,0.0,0
0.0,0.004387848510892042,0.0,0.0,0.0021223846110482595,0.0008959987264209484,0.0009258045458781283,0.0,0.0057870039345819186,0.0064551269502342795,0.0,0.005320490114318776,0.010966254491134395,0.005832142505447187,0.0,0.0037410467419065007,0.0,0.006738452466920595,0.0,0.001131603514097019,0.0028628925652977536,0.03393591770349855,0.004810062300556648,0.0010818146237570178,0.006754960296332172,0.010183850004659413,0.0010554201081481283,0.007096798714145194,0.0014966594294860847,0.0,0.0,0.0,0.0,0.004130970952070582,0.0,0.0,0.001072895088868111,0.0,0.0,0.001411104587637599,0.002916071252723593,0.0,0.006351093082955628,0.0009546053305014133,0.0,0.001933997104016696,0.002782777782568129,0.0009745512081310828,0.0,0.0010582997065918763,0
0.0,0.0,0.0,0.0,0.02530187378057604,0.0,0.0,0.025651462429289902,0.0,0.025651462429289902,0.0,0.0,0.056028646579077634,0.0,0.0,0.0,0.0,0.020083008624698244,0.0,0.0,0.0,0.0,0.02293714128379046,0.0,0.0,0.04414768113819364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432652309286244,0.0,0.0,0.0,0.0,0.023236101065265267,0.0,0.0,0
0.0,0.0,0.02080191930567601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10631008724755528,0.01884616663770704,0.0,0.0,0.01997160231781834,0.016331133621123192,0.0,0.0,0.0,0.0,0.0,0.0,0.01637114155606651,0.035900083160045615,0.04092620825853008,0.01719961202544254,0.0,0.0,0.0,0.0,0.14300535983013465,0.0,0.035094231778827145,0.0,0.0,0.0,0.0,0.0,0.0,0.022518085401007262,0.0,0.0,0.021569345656820987,0.018748735133837447,0.0,0.018895170460868724,0.0,0.04103787094592814,0
0.003870469378373907,0.0,8.255106422585303e-05,0.0,0.0004899037477842662,6.894024325257275e-05,0.0,8.277876762038979e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.149368239828844e-05,0.0,7.925600524666774e-05,0.00012961808385349052,0.0,0.0,0.0,0.0001004272727907075,0.00029607797893642374,8.323735415775654e-05,0.0,7.123357290040406e-05,8.120649822799512e-05,6.825554200590721e-05,0.0,8.120649822799512e-05,8.011337811390013e-05,0.0,0.0,0.00042379545700568485,0.00020890376548622882,0.0,0.0,0.0,0.0,0.00021714739241906808,7.478978692586191e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.498425541185536e-05,0.0,8.142806128531632e-05,0
