 analy, beaut, build, data , from , game , googl, great, love , m at , more , new y, nice , photo, probl, that , the g, trans, video, when , with , work , you t, your ,apple ,atest ,creati,e from,earch ,esearc,hings ,holida,love t,media ,nk you,o you ,oject ,oliday,oogle ,others,ove th,projec,readin,sting ,story ,succes,t the ,tball ,things,women ,author
0.003913900517836198,0.0,0.0044383761228774295,0.01680590435831987,0.07211881023316184,0.0030521414904086503,0.008544584385961555,0.0058028888584508755,0.0062196013102015215,0.0,0.11010108422021901,0.01159640847615468,0.0014756708735717955,0.0013648563390819494,0.0349666650087485,0.0876845708932525,0.02222943650344417,0.017132329600265155,0.0064183290981822275,0.057350600619944576,0.09822140193059316,0.007517717041232473,0.01450436718327075,0.14912495547731114,0.02713317015882347,0.017841942645767075,0.0,0.00669074957176456,0.005933043886234703,0.010398049933074551,0.01175167303110987,0.03823041337395342,0.001498616552516538,0.015201099921086019,0.0,0.027287067059150343,0.0015833540994573446,0.03823041337395342,0.008523081459979494,0.004326636320347014,0.004578212235612975,0.0028626077543292077,0.0,0.016054593030265234,0.004240152930298311,0.0,0.052518282330843706,0.0,0.01163760371825478,0.00501404630176635,0
0.004290318608494367,0.0,0.0021623268807847893,0.0024562942218380943,0.025946195038217268,0.002230453460664751,0.0010407063299381002,0.022051396568495595,0.006363251452740239,0.0,0.01843875300362969,0.005296537180984803,0.0,0.0009974139647136618,0.003194131039704269,0.027462173017632343,0.005414965605138214,0.003130004290941657,0.0028142439124227646,0.02318472579303092,0.043067125138704365,0.030216013654624712,0.005781570876533582,0.15705652831350492,0.0011663801507648295,0.003555979198476413,0.007587594494668525,0.010756870965548787,0.12682122226803105,0.0025329064341952463,0.02099270361084021,0.004858807045054466,0.0010951636699262103,0.05857318302944104,0.0020972404368114128,0.006646975939651271,0.0,0.004858807045054466,0.0010380873340723113,0.0010539442534672832,0.002230453460664751,0.0,0.0,0.002707482802569107,0.0072301417051996685,0.025059219671958892,0.015515106457332412,0.0,0.021733886485287703,0.01832090183376571,0
0.0,0.010191904571852786,0.008148226377429273,0.0,0.0941057489769128,0.0016809891125453536,0.012549311901529431,0.093322710061836,0.10002432649159884,0.0,0.07453540367803345,0.006386806265142939,0.016254729212061232,0.0015034091003940204,0.0032096908223531147,0.08027913112655981,0.01088268777337268,0.0015726258443503707,0.0042419296885215394,0.06989300126229768,0.12742648927363207,0.02208233231164997,0.021786506350071358,0.17030239865480418,0.0,0.0,0.006535334097947715,0.01179193268227978,0.02287366934281701,0.02481614020775,0.005753172753277753,0.016478356751355158,0.03301495840316713,0.013699826642866135,0.006322370590272968,0.031488391604797175,0.0017440875600662196,0.016478356751355158,0.01251773085407817,0.007943088015744679,0.028576814913271013,0.0015766020296362553,0.015208060245476038,0.009522351801701094,0.054490217809693715,0.0049267745829535935,0.04554121502782448,0.002465166602955343,0.0056973287503884855,0.003682029931903771,0
0.0,0.0,0.021321878347445318,0.0,0.0,0.0,0.0,0.0,0.01792731109319605,0.0,0.049586588484290914,0.0,0.0,0.07868094100536481,0.0,0.03282351329510959,0.0,0.04115170024260674,0.0,0.035171648245499725,0.01572846107900316,0.03611497623589347,0.0,0.015802799554851223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021597980164991044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02199364849530606,0.020627873552554233,0.0,0.0,0.0,0.0,0.016104055865422802,0.0,0.0,0.02408738743966801,0
0.012852440124131564,0.020255812234284368,0.0,0.022074846155425727,0.007286869620187311,0.0,0.0,0.03048877967556001,0.016339107868695347,0.0,0.015064549908861887,0.0,0.019383192249343904,0.0,0.0,0.05983127325345473,0.02433229122301516,0.0,0.0,0.00801393683101108,0.1361830392747225,0.05760213321008185,0.0,0.05040983325615872,0.0,0.0,0.0,0.0,0.019482889499662974,0.02276336416209406,0.0,0.03274976702654939,0.009842293856206472,0.0,0.0,0.017067635576748324,0.010398815026511844,0.03274976702654939,0.0,0.0,0.010022601641786687,0.00940021203751266,0.0,0.01622152748201011,0.0,0.01958335072103423,0.007338688566867772,0.0,0.0,0.021953455239651826,0
0.0,0.0,0.0,0.0,0.0,0.03818512902509237,0.0,0.02903981489384358,0.06225039809222746,0.0,0.02869722865051877,0.0,0.0,0.0,0.0,0.056987820392696176,0.03090121417687195,0.0,0.0,0.030532313148639356,0.08192273998505423,0.0,0.0,0.16461987380268958,0.0,0.0,0.0,0.0,0.03711394884859586,0.0,0.0,0.0,0.07499634810091495,0.0,0.0,0.032513008595201946,0.039618465113878176,0.0,0.0,0.0,0.0,0.03581388569002919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46002280940479495,0
0.030502250008108106,0.02163258722188624,0.03228367549938275,0.02095578644429021,0.08473900615332777,0.02140766331149108,0.024416559453932462,0.10672799463822594,0.025205074398286197,0.0,0.04290260804719611,0.006778082674633866,0.05520174879488828,0.0063820512182324865,0.020437961181936127,0.06922279841484695,0.02309879285135833,0.017802346561344697,0.098039287578723,0.03423455657712038,0.10206267785570083,0.025388098030593987,0.022607413347241284,0.09912689472166553,0.004975465303581596,0.007584427388735866,0.018495226141011692,0.00625717230929821,0.009247613070505848,0.008103525299380271,0.012211261448775077,0.015544777052499247,0.018686699487771328,0.0129236642970319,0.029075364334937164,0.008101205411286592,0.02961497608204585,0.015544777052499247,0.026569215067887505,0.008991687764228703,0.016650404797826392,0.029001956002643218,0.0071732245357978485,0.019248994042798614,0.01762391308117339,0.0023238243240981922,0.05224996449770365,0.0,0.012092731074515329,0.0,0
0.0,0.02394057747009683,0.0,0.0,0.0,0.0,0.022108559665435304,0.0,0.019311379528918187,0.0,0.017804964815719228,0.0,0.0,0.0,0.11309248126177432,0.12375172260731487,0.0,0.02216439759186374,0.0,0.056830584720335135,0.05082830543690278,0.0194516068010304,0.020470424910260774,0.1872513083866054,0.0,0.0,0.0,0.0,0.0,0.0,0.08108451783138562,0.0,0.0,0.021453743590197263,0.022276680748529013,0.020172434806881,0.0,0.0,0.022052922234685968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017347360859382387,0.0,0.08029745923915563,0.18162928885573246,0
0.0,0.0,0.0,0.0,0.02741153659396861,0.0,0.0,0.0,0.5531758751567002,0.0,0.028334695323382182,0.0358122578004901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625402238375556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04106571061301762,0.0,0.0,0.0,0.0,0.0,0.04106571061301762,0.0,0.0,0.0,0.0,0.0,0.0,0.06983746167759428,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03531847460409728,0.0,0.0,0.0,0
0.0,0.0,0.018970966566426748,0.0,0.07113638827142788,0.0,0.0,0.2976396974242699,0.04785203449240706,0.0,0.01470642027795134,0.0,0.0,0.0,0.0,0.014602226013281703,0.07917946508326894,0.018307194064533388,0.016460331891160213,0.0,0.05597707751800661,0.0,0.03381603671946135,0.15466452572253814,0.02046624776349496,0.06239608181786197,0.019019722656458404,0.0,0.0,0.0,0.0,0.0,0.038433251792892385,0.03544042608770533,0.0183999369207617,0.016661886578829645,0.0,0.0,0.0,0.0,0.0,0.0183534814862534,0.03934211352578133,0.015835893016653786,0.03624740096388045,0.019117795612640976,0.10029916234391537,0.0,0.0,0.0,0
0.0,0.006711072807113778,0.012876888337936687,0.0,0.09174172112543336,0.006641294711537883,0.0,0.01515212654788634,0.010826812693741791,0.0,0.03992900016071587,0.0,0.0,0.017819121194555643,0.019021392695299472,0.09415949974923776,0.0268722504719182,0.024852681377566327,0.011172749423477126,0.031861737019952874,0.11873580843908944,0.010905430298840368,0.011476624750335227,0.052490678864344914,0.0,0.014117491509636287,0.0,0.005823483594954165,0.006454991210072805,0.015083729298012518,0.02272978182651763,0.0,0.006521817036417042,0.0060139583265608676,0.006244645793984826,0.01130955833081557,0.006890585669283614,0.0,0.0,0.018829052980254262,0.0,0.024915518235019262,0.0,0.0268722504719182,0.0369053732542808,0.0,0.16047400118782373,0.0,0.022509151913871726,0.03636764469796193,0
0.0,0.050209992381606366,0.006568674067023556,0.0,0.06732442663965127,0.0022585425504605874,0.006322874438272346,0.04637582221885204,0.10309418721346987,0.0,0.06789440145131106,0.004290591058478495,0.04586299478390905,0.04443889301261314,0.00862494972990107,0.08932271916519632,0.027415793344641868,0.004225895764477762,0.007599159824881126,0.02708850153349289,0.12598296691912314,0.03523237630504747,0.07025256915746507,0.21745521482253805,0.0212592400807762,0.002400507481236007,0.010975926339686986,0.005941274734396259,0.0021951852679373968,0.0,0.007729845105155443,0.044279965416612416,0.033268666554150936,0.03272321164398787,0.02760747490680865,0.040384105536412085,0.007029960997499794,0.044279965416612416,0.004204641713345141,0.0,0.02484396805506646,0.008473160813478937,0.011351799074734405,0.003655439112618916,0.010458848695397666,0.0066195134454377315,0.06780318927109287,0.0,0.015309628492751663,0.0173148500720431,0
0.0,0.015625256644000232,0.0,0.10217071502219173,0.044968508447794805,0.0,0.02885911329692093,0.05879732218126901,0.0,0.0,0.011620736597958177,0.0,0.0,0.2627567229522759,0.0,0.04615361700184944,0.0,0.0,0.013006644554346287,0.012363840883300732,0.03317402507200367,0.0,0.01336039797845638,0.04444109024247979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01684203061989694,0.0,0.0,0.0,0.013165909276231177,0.0,0.01684203061989694,0.028786487719233256,0.0,0.0,0.0,0.0,0.0,0.0,0.015106522386088738,0.022644145978725883,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.052147329620399537,0.0,0.0,0.0,0.08399293153199139,0.0,0.0,0.04997805172282031,0.0,0.041698922870681325,0.0,0.0,0.0,0.08936397723410923,0.03996280833871512,0.0,0.0,0.12045506168471445,0.11688909432931495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050602818795953575,0.0,0.0,0.0,0.0,0.052016097939800575,0.0,0.0,0.0,0.0,0.045221850482877336,0.0,0.0,0.0,0.0,0.0,0.06120113358813323,0
0.0,0.0,0.0,0.0,0.07529731953024231,0.0,0.0,0.022503523509481854,0.012059764344779143,0.0,0.06671414008194987,0.04216004365469938,0.0,0.0,0.0,0.06624147367928168,0.01197297920532188,0.0,0.0,0.035490134626422615,0.04232236125824774,0.10932601392707647,0.02556715330311476,0.09567538258565443,0.0,0.0,0.4457850941614555,0.025946635194466564,0.0,0.0,0.0506364744989988,0.03222978682888072,0.0,0.013397649381995695,0.0,0.06298742398675063,0.0,0.03222978682888072,0.0,0.0,0.014795203617343563,0.013876442076810998,0.0,0.0,0.0,0.0,0.03249976268987707,0.0,0.05014496424031355,0.0,0
0.0,0.024834694107455604,0.005294625963188229,0.0,0.0595605764657065,0.0,0.0025482505922253345,0.016613711949151917,0.04674275196506729,0.004253478304797709,0.053357583370104864,0.015562781107316763,0.01848374576472804,0.09036309683807103,0.002607026298525493,0.2485963383400971,0.017678620648592252,0.005109373034199648,0.002296965214937051,0.061136501791241575,0.13084009863490406,0.022420080412544643,0.023594378462487325,0.08633095320761881,0.0,0.0,0.010616466697879138,0.019155663467055,0.0,0.0,0.02336466890097449,0.06543442338765063,0.00804478090559647,0.019782207664895114,0.03851442547770518,0.0511520078135079,0.0,0.06543442338765063,0.0025418377766461024,0.018064652760987482,0.005461439205820974,0.0,0.008235022250616474,0.008839310324296126,0.01011632325477255,0.0026678023140040874,0.091975663254926,0.008009187825062472,0.01851030109213939,0.00897203132237555,0
0.007729197026186949,0.04568038116851684,0.011686579964142426,0.0,0.10298112931731564,0.0,0.0,0.03437875165986193,0.07369506260847165,0.0,0.0883302714512203,0.00572516633342385,0.0087424942527263,0.0215626197122389,0.008631550609477099,0.11918810662785476,0.048776489430498025,0.014097099810722838,0.002534991880998821,0.11084664163795778,0.193968284132465,0.059384152391213925,0.03385119839249954,0.18622349163529625,0.0,0.03523438815335582,0.10837868791321187,0.01057034974851827,0.002929153727384105,0.0,0.07477902241835893,0.0,0.005918956063558347,0.0027290212914758962,0.07650997910387877,0.02566032536812916,0.0,0.0,0.0,0.03987326214987647,0.006027389511731999,0.0028265485084599433,0.009088389501679723,0.007316473414574703,0.016746964962491246,0.01766554537821915,0.08385343302026124,0.0,0.07405316902874738,0.01650295384709199,0
0.0,0.0,0.0,0.0,0.030955035594198405,0.0,0.0,0.0323795164890151,0.06940945728625655,0.06631898823207702,0.06399506275609898,0.0,0.0,0.0,0.08129598132314922,0.1270833217652173,0.0,0.0,0.035813609037826134,0.03404365835863945,0.091344201740546,0.0,0.036787664012107535,0.09177592794063907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04003370962129333,0.036252142162897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03943268748593367,0.0,0.031175165419837617,0.0,0.0,0.0,0
0.0,0.0,0.0,0.053328766209946366,0.11442428471157473,0.0,0.01129742195968462,0.06444837114195527,0.029604208478070763,0.0,0.0636880658356495,0.0,0.03511966925804507,0.010827460258190648,0.011557998355537237,0.07227067316599764,0.009797056348269415,0.01132595500868293,0.0,0.029040295049387613,0.0519462889221297,0.0496986264936732,0.0,0.04349317178009802,0.025323356550304824,0.0,0.05883384486047556,0.04246238846471718,0.0,0.0,0.020716998895475056,0.0,0.0237771708274496,0.0,0.0,0.02061613342671608,0.0,0.0,0.011268991363506495,0.0,0.024212761258084477,0.0,0.012169724267104736,0.04898528174134708,0.0,0.07096465756927117,0.06205122402217372,0.0,0.030773859526913337,0.013258877023794777,0
0.01639411588259436,0.010335037700473046,0.004957595091811865,0.005631577855523294,0.09294871932560676,0.010227579583243315,0.0047720820003367154,0.04666848464190381,0.016673268280918006,0.0,0.06917689624250281,0.009714751998095407,0.00988980448354574,0.01143392014387394,0.012205376613621756,0.17553288563008504,0.026899085184880548,0.0,0.01935676136393152,0.024533503269009303,0.12433996508175035,0.018893631626793063,0.030929460540279605,0.11206744298594216,0.016045050067138338,0.021740906585537137,0.01491100888704608,0.017936304442455208,0.0024851681478410136,0.002903613837891982,0.0021877384478266406,0.01113985039573688,0.005021792110160814,0.06251500956528508,0.012020926378291236,0.02612504328684516,0.005305743561215554,0.01113985039573688,0.011900181970639715,0.002416391760405977,0.012784474479054144,0.00479623056713066,0.002570273215046518,0.031037405982554483,0.06630656141645516,0.009991930496912278,0.08050434491923515,0.007499360772034476,0.0043330056967372434,0.03640396154115326,0
0.002988719223403864,0.011775766863250695,0.013556869908869406,0.005133306704501118,0.09828076317906624,0.006991997295303728,0.041323645162066665,0.08153374860302849,0.085489029277553,0.0,0.050795318811880326,0.0044276047356318505,0.04282017483893022,0.01250672272085449,0.015575655791796091,0.2660904062317902,0.007544340304286548,0.004360843493139465,0.005881370812707741,0.06522490975045027,0.12833930237829974,0.03827102117159235,0.02416532700292652,0.07368336056733911,0.004875138323972968,0.0049543282717832565,0.006795855784509698,0.036786003314467935,0.009061141046012931,0.0026467076836582466,0.025924230382754383,0.02538554477564881,0.048063473075378726,0.016884089495513753,0.013148805586301424,0.009922312427369928,0.00241815080017398,0.02538554477564881,0.03688074116531456,0.00440518815245631,0.037290652241619884,0.0021859346668214753,0.02811432475733094,0.028291276141074562,0.025902807728921742,0.004553931875451528,0.07508802163881476,0.03417915894814536,0.025672593093474,0.0051050783400803535,0
0.0,0.0,0.02442485860348976,0.0,0.12822197048380393,0.0,0.0,0.05748105268319938,0.020536278814504656,0.0,0.00946715694729394,0.011965551821353473,0.0,0.011266425661061723,0.0,0.009400082605748412,0.030582741773126174,0.1178513031708688,0.02119245098031013,0.010072547564165915,0.05405228821472563,0.02068540054623705,0.0,0.05430775915379589,0.013175006292299537,0.0,0.07346289419702788,0.011045973192720021,0.0,0.0,0.0,0.013720829643252568,0.012370570806537041,0.02281453064103619,0.011844832893176735,0.0,0.0,0.013720829643252568,0.0,0.0,0.0,0.0,0.0,0.0,0.023334015169621768,0.0,0.03689536925838242,0.0,0.0,0.055185666361505833,0
0.0021357746530906194,0.015147187980229378,0.0008073251718181898,0.0,0.054490821028436234,0.0008327608741145112,0.0,0.03166575870311897,0.003393971504927647,0.0,0.005632594898388189,0.004746029282819318,0.0,0.0938432698188098,0.0007950393357434635,0.0068355078494312365,0.00471736666872466,0.007011700056355106,0.0021014491105159887,0.002663457365268116,0.023225970578617926,0.004786062992157102,0.0007195347047594188,0.008975286551635313,0.0,0.0017702112435161801,0.0,0.0014604288770683276,0.004047000137761507,0.0,0.009975412674112352,0.009977448354529059,0.0008177794077751323,0.0007540983212526881,0.0007830245329875009,0.0007090603632644789,0.021600495062900116,0.009977448354529059,0.0,0.0031480003623076762,0.0,0.019526189588797486,0.0,0.0013478190482070454,0.01928172657193152,0.0,0.006707350263579347,0.004884967498704378,0.00987858488915189,0.0054722254446343144,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.1149771985995923,0.0,0.0,0.0,0.03970032736733778,0.04255125578525048,0.32525322536885914,0.0,0.04958534705931945,0.0,0.0466881623900382,0.04983825303989543,0.11686206336773455,0.0,0.04883767883309873,0.0,0.0,0.0373321892503459,0.042860236638471216,0.045105130116929806,0.03750863486921493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056859233068410175,0.0,0.0,0.0,0.0,0.05416239878119408,0.056859233068410175,0.0,0.04933430069836088,0.0,0.04896115871909357,0.05247602385746574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.002061376345191036,0.009888178009092705,0.0,0.034111942914122104,0.01019971635927926,0.0,0.01396240339340926,0.02161619839986448,0.22877981310268455,0.018396916286882118,0.0290648576453978,0.00394514458713824,0.0036488865469827907,0.0,0.1491770294886132,0.02971473607947077,0.003816880771430472,0.001715913538286254,0.07176888721776249,0.08607143709397751,0.04187146507397819,0.01057549670355138,0.04397198759717216,0.0,0.008672670938855499,0.0,0.005366232050048024,0.0019827181989078594,0.0,0.01745422674407225,0.004443800740792254,0.0040064889036171255,0.0036945006533668696,0.005754325199767771,0.013895397464911566,0.002116515602113147,0.004443800740792254,0.0,0.07904172635224509,0.004079886543711704,0.003826531271081014,0.0020506167697607897,0.006603274684326838,0.0037786240552667664,0.001992941851405644,0.07468374430752414,0.0,0.017284804769359154,0.002234140640859239,0
0.0,0.05302093228717074,0.0,0.0,0.09536932319688904,0.0,0.032642388470706565,0.006650533618034099,0.09266551401761368,0.0,0.04600453522436286,0.008306455877016256,0.0676490554496878,0.039105621304604085,0.0,0.08483167708596544,0.035384103595806085,0.016362415448165385,0.01471174598731244,0.034961685495181714,0.11256888620200667,0.02153962928342704,0.007555937295248544,0.031416924457090135,0.0,0.0,0.008499625958976478,0.007668086713752134,0.008499625958976478,0.009930769301397337,0.007482374389335614,0.0,0.02576285710316256,0.023756684391238528,0.03289061240693344,0.0,0.01814639212391236,0.0,0.03256024206879188,0.0,0.01748988312898537,0.02460567861516883,0.035162789220923044,0.028307282876644867,0.04859524332865255,0.0,0.08964435279317383,0.0,0.007409745640828353,0.009577437579133251,0
0.0,0.004339705898186842,0.0013878036561507233,0.0,0.021856452353527487,0.010020695976007054,0.0,0.001088677951264766,0.03033828794731005,0.0,0.0053791734224942645,0.006798744195457779,0.0013842504850335052,0.0051212044181702075,0.0,0.010682124486495543,0.019693823851805785,0.0,0.0036124214388369774,0.01831408705464264,0.04402073136901897,0.0011753302229110278,0.002473781145070829,0.032914447993394144,0.0029943791608520783,0.0,0.00139137036319059,0.0075314951368813075,0.00278274072638118,0.003251290858288793,0.0,0.060809431594633964,0.002811549278165418,0.0,0.0040380915187684325,0.014626620334711075,0.0,0.060809431594633964,0.0,0.001352864547297385,0.0014315279965724365,0.0,0.011512144897962385,0.002316920453153622,0.01193240414681691,0.0013985448003328994,0.0157227711682121,0.0,0.0,0.0015678057913643205,0
